Colombo,City Pharma 1,Maharagama,773811720
Colombo,City Pharmacy,"115/A High Level Road, Maharagama",112837086
Colombo,Gagana Pharmacy,"104/1/A, Moraketiya, Pannipitiya",114019677
Colombo,Jeewaka,"20, Kotte Rd, Thalawathugoda",NaN
Colombo,Kingsbury Pharmacy,213/B Pannipitiya Road Thalawathugoda,NaN
Colombo,Mahajana Nursing Home Pharmacy,"27/2, Rukmalgama, Pannipitiya. AND Dikhathakma, Meegoda",112898333
Colombo,Mars Pharmacy,Kottawa,718174189
Colombo,Minara Pharmacy,"181, Old Kottawa Road, Nawinna",112840344
Colombo,Nawarathne Mediline,"70/1, Pamunuwa, Maharagama",NaN
Colombo,Rajya Osusala,"71/A, Alwis Plaza, Old Road, Maharagama",112745640
Colombo,Promed Pharmacy,"23/1, Hokandara Road, Kalallhoda, Pannipitiya",NaN
Colombo,Saparo Pharmacy,"No 06D, Piliyandala Rd, Maharagama",714128488
Colombo,Shani Pharmacy,718720984,NaN
Colombo,Suwahasa Pharmacy,"423, Old Road, Moraketiya, Pannipitiya.",785011817
Colombo,Suwaya Chemists,718193844,NaN
Colombo,Suwelka Pharmacy,Kottawa,770617855
Colombo,Thanuja Pharmacy,777218539,NaN
Colombo,tharindu pharmacy,"01, Super Market, Dehiwala Rd, Maharagama",112897659
Colombo,Jeewaka Pharmacy,713032956,NaN
Colombo,Kingsbury,"No: 213/B/2, Pannipitiya Road, Thalawathugoda",716464345
Colombo,City pharmacy & grocery,"115 A highlevel road, maharagama",773811730
Colombo,Food City -Wijerama2,"562 564, Colombo Road, Gangodawila",112804815
Colombo,Food city - Pannipitiya,"No.1499/A, Vidyala Junction, Hokandara Rd, Pannipitiya",112561584
Colombo,Food city Express Godigamuwa,"No 263, Piliyandala Road, Godigamuwa North, Maharagama.",112160673
Colombo,City Pharmacy & Grocery,"159C, High level road, Maharagama",112847941
Colombo,Uni Chemist Pharmacy,"429, Hokandara road, Moraketiya, Pannipitiya",772103464
Colombo,"No. 128, D/3, High level road, Kottawa",Colombo,NaN
Sunethra pharmacy kottawa,"No -128 ,D/3,High level road,Kottawa",713735108,NaN
Colombo,MEDITERAN PHARMACY,"No,214, Old Rd, Pannipitiya.",774777580
Colombo,Arogya Osusala,"No.3, Charles Place, Rawatawatta, Moratuwa",771767260
Colombo,City Medical,774785643,NaN
Colombo,Multiphar pharmacy,Soysapura - Moratuwa,777636263
Colombo,Multyfa,"164/2F, De Soysapura, Moratuwa",773847837
Colombo,Multyfa Dispensing Chemist Druggist & Grocers,"No.164/2F , De Soysapura Housing Scheme, Moratuwa",762558563
Colombo,Nethmini Pharmacy,776750699,NaN
Colombo,New Neth Pharmacy,"164C, Soysa Flats, Moraruwa",774551764
Colombo,New Omed Pharmacy,"279C, Galle Rd, Moratuwa",713362149
Colombo,Peoples Medicals,"28, Moratumulla South, Puwakaramba Junction, Moratuwa.",777675980
Colombo,Sisila Chemists,777636502,NaN
Colombo,Victory Pharmacy,773030411,NaN
Colombo,Medihelp Pharmacy Moratuwa,"No 246, Galle Road, Idama, Moratuwa",117454545
Colombo,JMS Pharmacy,"22,bandaranayake Mawatha,Katubedda.",778099415
Colombo,Katubedda Pharmacy (Pvt0 Ltd,"560,galle Rd,Katubedda,moratuwa",774523946
Colombo,Premier Pharmacy,"292,Galle Rd,Rawathawaththa,Moratuwa.",112642304
Colombo,Shareez Pharmacy,"38D,Main Street,moratuwa.",777799737
Colombo,Sumudu Pharmacy,"43/1/1,Bandaranayaka mawatha,Katubedda",719733840
Colombo,Thinethsa Pharmacy,112648245,NaN
Colombo,Osura Pharmacy,"408/B, Rawatawaththa Moratuwa",777844606
Colombo,The White Cliff Associates (Pvt) Ltd,"No.16, Keels Super, St Peters Road, Moratuwa",703179670
Colombo,Deegayu Pharmacy Pvt Ltd,"No. 104/A,Charls Place,Lunawa, Moratuwa",NaN
Colombo,PRANAK pharmacy,"No 127,New Galle Road ,Moratuwa",777646061
Colombo,Damyuru Pharmacy and Grocery,"No 54/B,Templer's Road,Mount lavinia",711186236
Colombo,Pharm House Pharmacy,"No 441,Galle Road,Mount lavinia",773013306
Colombo,Chandana Pharmacy,Ambuldeniya,778491020
Colombo,City Pharmacy (Pvt) Ltd,772993306,NaN
Colombo,Dewmini Pharmacy and Grocery,"No. 330/2, Old Kottawa Road, Embuldeniya, Nugegoda.",773468275
Colombo,"Healthguard Pharmacies, Nawala","267A, Nawala Road, Nugegoda",774661618
Colombo,"Healthguard Pharmacies, Nugegoda","253B, Stanley Thilakarathne Mw, Nugegoda",775176355
Colombo,Nugegoda pharmacy,776731211,NaN
Colombo,Oselro Pharamacy & Grocery,"156/C Hight Levele Road, Nugegoda",NaN
Colombo,Rajya Osusala,"151, S. de S. Jayasinghe Mw, Nugegoda",112856641
Colombo,Saca Pharmacy,36 Obeyasekera Pura Rajageriya,777454634
Colombo,Sam Pharmacy,716842416,NaN
Colombo,Sams Pharmacy (pvt) Ltd,716842416,NaN
Colombo,Sirota Pharmacy,"No.24 Narahenpita Road, Nawala",777605047
Colombo,Sunethra Pharmacy,"No 293/8 B, Thalapathpitiya Road, Nugegoda",112841068
Colombo,Suwajaya Pharmacy,"256, Kotte Rd, Nugegoda.",773831669
Colombo,T.& N Chemist,6/4 Soratha Mawatha Gangodawila Nugagoda,NaN
Colombo,Waruna Pharmacy,493/2 Highlavel Road Delkanda Nugagoda,NaN
Colombo,Winlanka Hospital,"129, SDS Jayasinghe Mawatha, Kohuwala",112811767
Colombo,Highlevel Pharmacy and Grocery,"No 165/1A, S.De.S Jayasinghe Mawatha , Nugegoda",112827483
Colombo,Deepal Pharmacy,"192A1,High Level Rd,nugegoda.",774307090
Colombo,Sarasavi pharmacy,"6/3,Soratha Nahimi Mawatha,Gangodawila,Nugegoda",761945631
Colombo,Suprym Pharmacy,"1a Jubilee post,Mirihana,Nugegoda",777897234
Colombo,Nawala pharma,"509/2 Nawala Road , koswaththa, Rajagiriya",NaN
112873758€,Colombo,Food City -Nugegoda2,NaN
"79, Stanly Thilakarathna Mawatha, Nugegoda",112769420,Colombo,NaN
Re Pharmacy,112812166,Colombo,NaN
Rajya Osusala,"Sri Jayawardanapura Hospital, Thalapathpitiya, Nugegoda",Colombo,NaN
Rite Aid Pharmacy,"No 25,Keells Edmonton Road,Colombo 5",771077388,NaN
Colombo,Central Pharmacy,"No.01, Ingiriya Road, Padukka.",773982379
Colombo,Super Care Pharmacy,"17/B, Horana Road, Honnanthara, Polgasowita",714811324
Colombo,Medilanka Pharmacy,"209,Bokundara, Piliyndala",112709304
Colombo,Oselka Pharmacy,"29, Colombo Road, Piliyandala",NaN
Colombo,Rajya Osusala,"1A/21, Vidyala Mw, Piliyandala",112613640
Colombo,Osusiri Pharmacy,"248/1a, Horana Road, Miriswatte, Piliyandala",775925234
Colombo,Ruchika Pharmacy,"136/4, Madapatha Road, Batakettara",112707708
Colombo,Samedka Pharmacy,4 Supermarket Buliding Pilyandala,NaN
Colombo,Sethmi Pharmacy,484/2/1a Arawwala Pinnapitiya,112848274
Colombo,Upeksha Pharmacy,"68/3,Batuwandara, Madapatha, Bandaragama Road",772929810
Colombo,Medihelp Pharmacy Piliyandala,"No 100, Colombo Road, Piliyandala",115289591
Colombo,Southern pharmacy & grocery,"35A, Vidyala Mawatha,Piliyandala",112618777
Colombo,Nawaloka Care Pharmacy,"220/1,Bandaragama rd,Kesbewa",778996066
Colombo,Food city Express Siddamulla,"No: 77, Sangarama Road,Siddamulla,Piliyandala.",112601136
Colombo,IPC Pharmacy & Grocery,"136/2, Sikuradapola Junction, Palanwatta, Pannipitiya",777179162
Colombo,S.O.S. PHARMACY,"61, HORANA ROAD,PILIYANDALA",NaN
Colombo,Osujaya pharmacy,"No 45/3,Makuluduwa,Piliyandala",773259596
Colombo,"Healthguard Pharmacies, Ethulkotte","857/A, Kotte Road, Ethulkotte, Kotte",767420270
Colombo,"Healthguard Pharmacies, Pitakotte II","130/A, DECCA Building, Pagoda Road, Pitakotte",703777320
Colombo,Home Town Chemists,Pitakotte,728367213
Colombo,My Chemists (Pvt) Ltd,"1444/B, Kotte Rd, Rajagiriya",112873007
Colombo,New Nawala Chemist,"565, Nawala Road, Rajagiriya",114404104
Colombo,Pharmacy One (Pvt) Ltd,"10,Talawatugoda Rd, Pitakotte",719352707
Colombo,Ruwan Pharmacy,711607919,NaN
Colombo,Sigma Pharmacy,Pitakotte,772833570
Colombo,Wikrama Pharmacy,"No.228/B, Nawal Road, Rajagiriya",112077686
Colombo,Wickrama Pharmacy,"No. 328 B, Nawala Road, Rajagiriya",719225334
Colombo,Welikada Chemist,"No. 1304, Kotte Road, Welikada",777367264
Colombo,Lanka Pharmcay,"No. 1374, Kotte Road, Rajagiriya",773121706
Colombo,Nimsuwa Pharmacy,"458/A , Thalawathugoda Road,Madiwela,Kotte.",761331465
Colombo,Peoples care Pharmacy,"132b, Old kotte rd, Welikada, Rajagiriya",112074950
Colombo,Ceymed Healthcare Services (Pvt). Ltd.,114312777,NaN
Colombo,City Pharmacy,"433 E/5, Galle Road, Rathmalana",777151589
Colombo,DNP Mediline Pharmacy,"No.337 B, Galle Road, Mount Lavina",777192600
Colombo,Healthcare Pharmacy,"No.101 D, Galle Road, Mount Lavinia",716822440
Colombo,Medi Trust Pharmacy,"No.77, Hospital Road, Dehiwala",774570090
Colombo,Ourpharma,"No.68, Galle Road, Dehiwala",773431934
Colombo,Pano Pharmacy,"No. 12, Nikape Road, Nedimala, Dehiwala",775346115
Colombo,Prasan Pharmacy,"Atthidiya, Dehiwala",774849435
Colombo,Ranseth Pharmacy & Grocery,"No.316 A, Hospital Rd, Kalubowila",767851972
Colombo,South Chemist,"No.25, S.De.S.Jayasinghe Mawatha,Kalubowila",716842887
Colombo,Susiri Pharmacy,Dehiwala,714477876
Colombo,"Healthguard Pharmacies, Hill Street","190A, D.B. Jayathilake Mawatha (Hill Street) Dehiwala",703777224
Colombo,"Healthguard Pharmacies, Kohuwala","39, Dutugemunu Street, Kohuwala",772605626
Colombo,Union Chemists,Kalubowila,112764520
Colombo,Dharshana Pharmacy,115657657,NaN
Colombo,South Chemsists,768472887,NaN
Colombo,Safeway Pharmacy,"No. 135 C, Galle Road, Dehiwala",766996565
Colombo,Mediunion Pharmacy,"No.149,7A Main road, Attidiya, Dehiwala",777374566
Colombo,Ronimco Pharmacy,"No. 77C Borupana Rd., Rathmalana",112623308
Colombo,Shewins Pharmacy,"No. 306C, Galle Road, Rathmalana",112653884
Colombo,Pano Pharmacy,"No 12, Nikape Road, Nedimala , Dehiwala",775346115
Colombo,Aroka Medical,"No: 344, Hospital Road, Kalubowila",777202560
Colombo,Medi Care Innovattions (Pvt) Ltd,"244A, Hill street, Dehiwala",767481817
Colombo,Samurdhi Pharmacy,"11, Station road, Dehiwala",776025282
Colombo,Good Life Pharmacy,"No.171/b, Aththidiya Rd, dehiwala",776078843
Colombo,Bhagya Pharmacy & Grocery,"451, Galle road, Rathmalana",112622040
Colombo,Medicare Innovation Pvt. Ltd.,"244A Hill street,Dehiwala",112726390
Colombo,Ashi Pharmacy,"97, Kawdana road, Dehiwala",768485205
Colombo,Mount City Medicals Pvt. Ltd.,"162C Galle Road, Dehiwala",773480919
Colombo,Nikape Pharmacy,"47C, Nikape road, Dehiwala",NaN
Colombo,Master spot,193A Galle road Dehiwala,112737123
Colombo,Dehiwala pharmacy,88D Galle Road Dehiwala,NaN
Colombo,Megadrugs Pharmacy & Grocery,"No:10, Dutugemunu Street, Pamankada, Dehiwala.",774483377
Colombo,Life pharmacy,"No 73,Galle Road,Dehiwala",714477876
Colombo,megaa pharmacy,20/A.Galle Road Dhiwela.,NaN
Colombo,Madara pharmacy,"No 196/A,Galle Road,Dehiwala",NaN
Colombo,Elwis,"Horana Rd, Kahathuduwa",777702201
Colombo,Mattegoda,"193/15/4, Bandaranayakapura, Mattegoda",772012980
Colombo,SKS Pharmacy,Polgasowita,718675819
Colombo,Sajeevi Pharmacy,"7b, Rilawala, Polgasowita.",715597303
Colombo,Food City -Mattegoda,"146/83, Salmal Pedesa, Mattegoda",112178420
Colombo,Chathusanda Pharmacy,"217/A, Ambagas Junction, Kiriwaththuduwa, Homagama",716901205
Colombo,Drug City,"27, Hospital junction, Mulleriyawa,",777332644
Colombo,Flemingo Pharmacy,"No.55, Kolonnawa Rd, Gothatuwa New Town",112410870
Colombo,Lanka,"41, Kohilawatta, Angoda",711350531
Colombo,Milleniam,"400, Kolonnawa Rd, Kolonnawa",777726496
Colombo,Nadee Chemist,"172/C, Himbutana, Mulleriyawa",71150405
Colombo,New Dimuthu Pharmacy (Dimuthu Osusala),"No.668, New Shopping complex, Awissawella Rd, Wellampitiya",112532540
Colombo,New Kolonnawa,"113, Kolonnawa Rd, Kolonnawa",774945880
Colombo,Starx Pharmacy,"245/4,Avissawella Road, Angoda",715196684
Colombo,Queen Pharmacy,"No: 268/A/1 , Kolonnawa Road, Gothatuwa.",112532666
Colombo,Food City -Kottikawatha 1,"No.250, IDH Rd, Kotikawatta.",112569918
Colombo,Wellampitiya pharmacy,"171, Awissawella road, Wellampitiya",771453825
Colombo,Gamlath pharmacy,218 kudabuthgamuwa Angoda,771653680
Colombo,Laksetha pharmacy,"420/1, Kolonnawa road, Kolonnawa.",711548242
Colombo,Sahana Chemists,773828851,NaN
Colombo,New City Medical,"No. 383 B, Galle Road, Rathmalana",773449650
Colombo,Sukitha Pharmacy & Clinic Pvt Ltd,"331,Galle Rd,Ratmalan",112722515
Colombo,Shewins Pharmacy,"306 C, Galle Road, Rathmalana",770423719
Colombo,Rajya Osusala,"Mega Sathosa, Golumadama Junction, Galle Road, Rathmalana",113043789
Colombo,Rajya Osusala,"University Hospital - KDU, Osusala - KDU, Werahara, Boralasgamuwa",112044595
Colombo,Dilanka Pharmacy,"228/1b, Dehiwala Para, Boralesgamuwa",112150080
Colombo,Niluka Pharmacy & Grocery,"75b, Katuwawala, Boralesgamuwa",112518210
Colombo,Rxd Pharmacy,"19/B, Colombo Road, Katuwawala, Boralesgamuwa",772890886
Colombo,Suwa Pharmacy & Grocery,"317/1, Bokundara, Piliyndala",112709436
Colombo,Sri Pharmaceuticals,381 Colombo Road Pepiliyana Borlesgamuwa,112820228
Colombo,Food city - Werahera,"Horana Rd, Boralesgamuwa",112509170
Colombo,Medcare pharmacy and grocery,"No 572,Maharagama road,borelasgamuwa",NaN
Colombo,Medcare pharmacy & grocery,"572, maharagama road Boralesgamuwa",779319500
Colombo,Dinuthi pharmacy,"59b,kasbawa road,boralesgamuwa",779285965
Colombo,New City Pharmacy,"No.59/B Rathnapura Rd, Awissawella",775421932
Colombo,Sabaragamuwa Pharmacy,30 Colombo Road Avisawella,773597492
Colombo,Food City - Hanwella,"138/2b,Colombo - Hanwella Loow Level Road,Hanwella",362253555
Colombo,Unique Pharmacy,"No 78/C, Colombo road, Awissawella",766009862
Colombo,Jaya Pharmacy,"14/B, Pahathgama, Hanwella",777416635
Colombo,New sarani pharmacy,"No.433/1 kahahena, waga",766853349
Colombo,JANANI pharmacy,"133.7.7 Colombo road,HANWELLA",763233559
Colombo,Healers pharmacy,"no 67, rathnapura rd, avissawella",NaN
Galle,Gayathri Pharmacy,773446388,NaN
Galle,Lal Pharmacy,713298760,NaN
Galle,Medi House,772701301,NaN
Galle,Sahanro Pharmacy,773993289,NaN
Galle,Shirani Drugs,778538798,NaN
Galle,Sri Lakshmi Drug stores,"No 255, New Rd, Ambalangoda",703945770
Galle,Suwana Pharmacy,727745481,NaN
Galle,Sithuruwana Pharmacy,718282738,NaN
Galle,Surangi Pharmacy,774912020,NaN
Galle,Food City -Ambalangoda,"98a, New Road, Ambalangoda",912255155
Galle,Delmon Pharmacy,777905780,NaN
Galle,Medi Mart Pharmacy,771131141,NaN
Galle,Oxford Pharmacy,771456241,NaN
Galle,Priyantha Pharmacy,727289769,NaN
Galle,Royal Pharmacy,772307649,NaN
Galle,Silvas Medical Stores,"Kumme, Baddegama",774409264
Galle,Asoka Pharmacy & Grocery,"No.16, Main Street, Balapitiya",716508982
Galle,Isuru Pharmacy,777036157,NaN
Galle,Ayesha Pharmacy,"Station Road, Ahungalla, Balapitiya",712284706
Galle,Elpitiya Medical Hospital (Pvt) Ltd.,"No.103A, Main Street, Elpitiya",772131614
Galle,Lanka Pharmacy,773036970,NaN
Galle,New Lanka,768074553,NaN
Galle,Sawiya Pharmacy,"No 106/A, Main Street, Elpitiya",769671267
Galle,Gayan Pharmacy,"Indigahawila, Kahaduwa",NaN
Galle,Star Pharmacy,776216963,NaN
Galle,Withanage Pharmacy,761820224,NaN
Galle,Susethma Pharmacy,"No.41/1, Piyandigama, Ahangama",713085113
Galle,Saranga Pharmacy,"No 244, Galle Rd, Hikkaduwa",771681923
Galle,Tharindu Pharmacy,775599935,NaN
Galle,G.H. Pharmacy,"No.36, Kumarakanda, Dodanduwa",772289763
Galle,Jayachemie Pharmacy,713330080,NaN
Galle,Gunawardana Pharmacy,777374285,NaN
Galle,Kevin Pharmacy,776628748,NaN
Galle,Kurundugaha Medical,714846460,NaN
Galle,Lanka Pharmacy,"Main Street, Uragasmanhandiya",767136366
Galle,Asanka Pharmacy,"Borakanda, Karandeniya",NaN
Galle,Jayasinghe Pharmacy,771565872,NaN
Galle,Chanara Pharmacy,722321111,NaN
Galle,Nagodawithana Medical Pharmacy,770449120,NaN
Galle,Gamage Pharmacy,759314043,NaN
Galle,Get Well Pharmacy,772504107,NaN
Galle,S.S.Pharmacy,"No 89, Moraovita Kumbura, Yakkalamulla",772609671
Galle,Sirisara Pharmacy,710344866,NaN
Galle,Pitigala Medical Stores,"No 29B, Main Street, Pitigala",770328129
Galle,Sethro Pharmacy,777203422,NaN
Galle,Ruhunu Hospital Pharmacy,"Shady Grove, Karapitiya, Galle",772531815
Galle,Crystal Pharmacy (Pvt) Ltd,773103497,NaN
Galle,New Loyed Pharmacy,773016015,NaN
Galle,Oshadi Pharmacy,777920247,NaN
Galle,Rajya Osusala,"61 A, Wakwella Road, Galle",912234726
Galle,Union Drugs,773016767,NaN
Galle,Vijitha Pharmacy,777629884,NaN
Galle,Crystal Pharmacy (Pvt) Ltd,772284627,NaN
Galle,Dewon Pharmacy,714494486,NaN
Galle,Rajya Osusala,"175, Hiburana Rd, Karapitiya",912226947
Galle,Rathna Pharmacy,774208617,NaN
Galle,Sahana Medical,777900911,NaN
Galle,Sridara Pharmacy,777612584,NaN
Galle,Senith Pharmacy,"Maitipe 1 St Lane, Karapitiya, Galle",706994139
Galle,Riu-Medix Pharmacy,"No 105/A, Morris Road, Thanipolgaha, Galle",779975803
Galle,Matara Pharmacy,"Wakwella Road, Galle",NaN
Galle,K.K.Pharmacy,"No 06, Gamini Mawatha, Galle",766192220
Galle,Dhanuli Pharmacy,"No 12/B, Udugama Road, Makuluwa, Galle",711385510
Galle,Asiri Galle OPD pharmacy€,"No 10, Wakwella road, Galle",773444021
Galle,New Oxford Pharmacy,"No. 08, H.K.Edmond Mawatha, Serenthukade Junction, Galle",771456241
Galle,Food City -Galle2,"44112, Wakwella Road, Galle",912234995
Galle,Star Pharmacy,"387, Matara road, Katugoda, Galle",915050028
Galle,Dulana Pharmacy,"Thalagsha , Akmeemana , Galle",772445567
Galle,Induwara Pharmacy,"Jayanthi Junction, Gonamulla, Galle",777201947
Galle,Onadhi Pharmacy,"Akuressa Road, Pilana, Wanchawala",NaN
Galle,Isuru Pharmacy,"Baddegama Road, Gonapinuwala",764134517
Galle,Sethnadee Pharmacy,"Aluthgama Road, Miriswaththa, Bentota",719163470
Galle,Sunmed Pharmacy,"No 133, Galle Road, Bentota",713116763
Galle,New Yasara Pharmacy,"102 A, Hirimbura cross road, Galle",765466985
Galle,Dulmina Pharmacy,"Udugama Road, Neluwa",718836222
Gampaha,Central Pharmacy,Nittambuwa,NaN
Gampaha,Lanka Pharmacy,"35, New Shopping Complex, Nittambuwa",767741780
Gampaha,Malitha Pharamacy,"Moulana Building, Kandy Road, Thihariya.",767296262
Gampaha,Malitha Pharmacy & Grocery,"Mawlana Building,Thihariya, Kalagedihena",769250633
Gampaha,New Central Pharmacy (Near Hopital),"Aththanagalla Road, Wathupitiwala",777521954
Gampaha,Osara Pharmacy,"416/B, Negambo Road, Nittambuwa.",719819340
Gampaha,Ruhunu Pharmacy & Grocery,"No.09, Aththanagalla Rd, Wathupitiwala, Nittambuwa",774652606
Gampaha,Sahana Pharmacy,"Hospital Road, Wathupitiwala",776934972
Gampaha,Sasethra Osusala,"4/A, New Shopping Complex, Veyangoda",779198753
Gampaha,Sirisanda Osusala,"Negambo Road, Nittambuwa",775674050
Gampaha,Suwani Pharmacy,Ruggahavila,332280424
Gampaha,Viveka Hospital Pvt Ltd,"10/A, Kalagedihena Rd, Veyangoda",332295965
Gampaha,Wijerathne Pharmacy,Nittambuwa,NaN
Gampaha,Suwaya Pharmacy,"472/1C, Susila Wasa, 1st Lane, St'Anthony's mawatha, Nittambuwa",773308996
Gampaha,Hemalee Pharmacy,"7, New Bus Stand, Nittambuwa",772964074
Gampaha,Arogya Osusala,"Railway Shopping complex, Veyangoda",717046703
Gampaha,A & B Pharmacy,"171, Negambo road, Veyangoda",778081515
Gampaha,City Pharmacy,"200/1,Hospital road, Wathupitiwala",779514939
Gampaha,Dewmini Pharmacy,"77/A, Negambo road, Veyangoda",769775787
Gampaha,Health City Pharmacy,"116/B, Kandy road, Thihariya",777410287
Gampaha,New City Pharmacy,"49, Main Street, Veyangoda",332292591
Gampaha,New Wijaya Pharmacy,"C/B/4/10A, Ranpokunagama, Nittambuwa",332282988
Gampaha,Sapphire Pharmacy,"Kandy road, Kalagedihena",710464189
Gampaha,Thihariya Pharmacy,"120/E, Kandy road, Thihariya.",335678147
Gampaha,Medicare pharmacy,"462/C/1, Kandy road, Nittambuwa",777130688
Gampaha,Suhanda Pharmacy,"Pasyala Road ,Attanagalla",718454371
Gampaha,Guide Pharmacy,"No-48/A/10, Kahatowita, Veyangoda",774443232
Gampaha,Seemed Pharmacy,"No. 4/A, Sanasa Central City, Udammita, Veyangoda",779198753
Gampaha,Janasetha Pharmacy,"653, Near Power House, Heiyanthuduwa",112400093
Gampaha,Kumudu Pharmacy,"No.135/8, Kandy Rd, Kadawatha",782340927
Gampaha,Ragama Pharmacy,"75, Kandy Doad, Kadawata",112914721
Gampaha,Sajeewa Pharmacy,"196/3,Pinnawala Weda Medura,Biyagama",714758705
Gampaha,Saneepa Pharmacy,"320/1/A, Nagahamula Junction, Gonawala",112910205
Gampaha,Thehasna Pharmacy,"581/1/F, Mawaramandiya, Siyambalape",112977465
Gampaha,Yasiru Pharmacy,"155/D, Bandarawatte, Biyagama",112465874
Gampaha,Arogya Pharmacy,"No 141/4, Kanduboda, Delgoda",713619620
Gampaha,Asiri Pharmacy,"No 398/1/1, Galwala Junction, Makola South, Makola",779820309
Gampaha,Hiru Pharmacy,"453/A Makola South, Makola.",776664143
Gampaha,Medico Pharmacy,"559/Cl9,Walgama, Malwana",777301454
Gampaha,Koswatta pharmacy,"148/5A,Bandarawatta, Biyagama",764623366
Gampaha,Merit pharmacy,"481/16,Peragashandiya, Biyagama",729794647
Gampaha,Oriental pharmacy,"348/13,New Kandy rd,Delgoda",NaN
Gampaha,The Independent Group Pharmacy,"541/13,New Kandy rd, Siyambalape junction Biyagama",714133018
Gampaha,Super Drugs Pharmacy,"8/14,Udupila, Delgoda",770420820
Gampaha,St.Marys Pharmacy,"6/1/A/4, sapugaskanda Makola",777510946
Gampaha,Sha Pharmacy,"486/C/1,Udupila rd, Makola south",773389023
Gampaha,Sahana Pharmacy,"03/A,Market Complex Makola",714458495
Gampaha,Sahan Pharmacy,"350,New Kandy rd, Delgoda",112402625
Gampaha,Rosewood Pharmacy,"119/3,Ragama rd, Kadawata",712922717
Gampaha,Purasanda Pharmacy,"130,Kandy rd, Kadawata",773525783
Gampaha,New safeway Pharmacy,"662/D/7,Walgama Malwana",773241757
Gampaha,New Global Pharmacy,"49/A/1,Main st Raxapana,Malwana",772269080
Gampaha,New Getwell Pharmacy,"531/B,Wagama Malwana",112488733
Gampaha,New City Pharmacy,"705/10,New Kandy rd, Yatihena, Malwana",716092556
Gampaha,New central Pharmacy,"365/B,New Kandy rd, Delgoda",774965008
Gampaha,Kadawata Osusala Pharmacy,"101,Kandy rd, Kadawata",773033572
Gampaha,Hithasuwa Pharmacy,"306/2,New kandy rd, Biyagama",718368294
Gampaha,Harmony Pharmacy,"34/A,makola north Thambiligasmulla",719423108
Gampaha,Dayan Pharmacy,"574/1,Mawaramandiya Siyambalape",112977283
Gampaha,Central Pharmacy,"530,Kandy rd, Kadawata",775271735
Gampaha,Bandulasena Pharmacy,"185/3,Makola north Makola",112963801
Gampaha,Cetus Pharmacy,"1/5, Makola north, makola",717333990
Gampaha,Food city -Kadawatha 2,"No.317, Kanday Road, Kadawatha.",112925626
Gampaha,New Central pharmacy,"No.139/5, Kandy road, Kadawatha",763113123
Gampaha,Senith Pharmacy,"8/C/1, Hanwella Road, Kirindiwela",NaN
Gampaha,Dinani pharmacy,"321/A,Biyagama road,Mabima,Heiyanthuduwa",NaN
Gampaha,CAC Pharmacy,"307/3C, Miriswaththa, Demanhandiya,",712960311
Gampaha,Divulapitiya MPCS,"Negombo Rd, Divulapitiya",774067205
Gampaha,Jeewanthi Pharmacy,"49, Circular Road, Divulapitiya",771335445
Gampaha,Osada Pharmacy,"71, Negambo Road, Dunagaha",776675699
Gampaha,Shanthi Wedaniwasa,"210/C, Kaluwarippuwa, Katana",716194221
Gampaha,Suranga Pharmacy,"Kongashandiya, Katana",779873387
Gampaha,Vidura Pharmacy,"17, Ballapana, Divulapitiya",772884542
Gampaha,V M Pharmacy,"345/1/A, Negambo road, Pathagi Godalla, Katana",763658877
Gampaha,Sithmina Pharmacy,"8, Negambo road, Marandagahamulla",768896589
Gampaha,Maduwantha Pharmacy,"131/A/2, Ballapana, Divulapitiya",761301380
Gampaha,Lakruwan Pharmacy,"48, Mirigama road, Divulapitiya",712988221
Gampaha,Rooth Pharmacy,"189/1, Batepola, Dunagaha",766689005
Gampaha,WellCare Pharmacy,"3/1, Dissagewatta, Katana",778551858
Gampaha,SM Medical,335A1 dagonna via negombo,NaN
Gampaha,Asiri Medicals (Near Hospital),"Medalanda, Dompe",718399356
Gampaha,Inoka Pharmacy,Dekatana,NaN
Gampaha,Karunanayake Pharmacy,"No 18B/2, Wallgamulla Road, Kirindiwala",332269983
Gampaha,Prashanthi Pharmacy,"302/E, Hospital Junction, Radawana",718389793
Gampaha,Royal Pharmacy,"7, Main Street, Poogoda.",777545588
Gampaha,Thanuja Pharmacy,Dekatana,NaN
Gampaha,Tharindu Pharmacy,"127/3, Thummanhandiya, Radawana.",715984985
Gampaha,Thusitha Pharmacy,"7/3, Main Street,Pugoda",112405316
Gampaha,Wimal Pharmacy,"74/42, Walgamulla Rd, Kirindiwela",773511735
Gampaha,Sethsiri pharmacy& Grocery,"14/3 ,Kirindiwela Road, Henegama",716374705
Gampaha,Chandana Pharmacy,"119, Main Street , Dompe",771141614
Gampaha,Opsara Pharmacy,"367/1A, Nagashadiya, Mandawala",710706099
Gampaha,Thisula Pharmacy,"23/5, Yakkala road, Wathurugama",770449937
Gampaha,Senith pharmacy & Grocery,"8/C/01, Hanwella Road, Kirindiwela",777910301
Gampaha,New pharmacy and grocery,"No 35, Main Street, Pugoda",NaN
Gampaha,Mudungoda Pharmacy & Grocery,"95/12/C Kandy Road, Balummahara, Mudungoda",770580438
Gampaha,Asiri Pharmaceuticals,"Kadawatha Rd, Ganemulla",767831329
Gampaha,C. N. S. Pharmacy,Gampaha,718350301
Gampaha,Getz Pharmacy,"Radawana Rd, Yakkala",332239519
